日期,证券代码,证券名称,现金流量比例,股息率,回购比例
2022/12/30,2020.HK,安踏体育,0.031472337,1.2512,0.0000
2022/12/30,2096.HK,先声药业,-0.015612983,1.5120,0.0000
2022/12/30,2128.HK,中国联塑,0.028480112,4.6626,0.0000
2022/12/30,2137.HK,腾盛博药-B,-0.041656127,0.0000,0.0000
2022/12/30,2150.HK,奈雪的茶,-0.018674335,0.0000,0.0000
2022/12/30,2158.HK,医渡科技,-0.202916402,0.0000,0.0000
2022/12/30,2171.HK,科济药业-B,-0.04479814,0.0000,0.0000
2022/12/30,2186.HK,绿叶制药,-0.057503618,0.0000,0.0000
2022/12/30,2196.HK,复星医药,-0.008093396,2.6400,0.0000
2022/12/30,2202.HK,万科企业,-0.00338145,7.2306,0.0000
2022/12/30,2208.HK,金风科技,-0.041183904,4.2079,0.0000
2022/12/30,2238.HK,广汽集团,-0.102679001,4.8929,0.0000
2022/12/30,2252.HK,微创机器人-B,-0.012355877,0.0000,0.0000
2022/12/30,2269.HK,药明生物,-0.00779799,0.0000,0.0145
2022/12/30,2282.HK,美高梅中国,-0.023211742,0.0000,0.0000
2022/12/30,2313.HK,申洲国际,0.005518587,1.8565,0.0000
2022/12/30,2314.HK,理文造纸,-0.012948421,7.5581,0.0060
2022/12/30,2318.HK,中国平安,0.008044293,5.5377,0.0000
2022/12/30,2319.HK,蒙牛乳业,0.005945919,1.2672,0.0000
2022/12/30,2328.HK,中国财险,0.02315028,6.4120,0.0000
2022/12/30,2331.HK,李宁,0.021685848,0.7889,0.0000
2022/12/30,2333.HK,长城汽车,0.066764254,4.4084,0.0510
2022/12/30,2338.HK,潍柴动力,0.035712162,4.1899,0.0000
2022/12/30,2357.HK,中航科工,-0.006312361,2.6769,0.0000
2022/12/30,2359.HK,药明康德,-0.006280188,0.7475,0.0000
2022/12/30,2380.HK,中国电力,-0.090437534,1.8667,0.0000
2022/12/30,2382.HK,舜宇光学科技,0.015525813,1.2041,0.0000
2022/12/30,2388.HK,中银香港,0.027862375,4.2481,0.0000
2022/12/30,2400.HK,心动公司,-0.033709029,0.0000,0.0000
2022/12/30,2500.HK,启明医疗-B,-0.056927162,0.0000,0.0000
2022/12/30,2588.HK,中银航空租赁,-0.005540202,3.4003,0.0000
2022/12/30,2600.HK,中国铝业,0.149021469,1.1205,0.0000
2022/12/30,2601.HK,中国太保,0.055563154,6.7611,0.0000
2022/12/30,2607.HK,上海医药,0.007466497,3.7914,0.0000
2022/12/30,2618.HK,京东物流,0.011206945,0.0000,0.0000
2022/12/30,2628.HK,中国人寿,0.059665117,5.6837,0.0000
2022/12/30,2669.HK,中海物业,0.02262792,1.1070,0.0000
2022/12/30,2688.HK,新奥能源,0.018915894,2.4635,0.0000
2022/12/30,2689.HK,玖龙纸业,-0.115095979,1.6285,0.0000
2022/12/30,2777.HK,富力地产,0.035558409,6.3175,0.0000
2022/12/30,2869.HK,绿城服务,0.023378321,3.8610,0.0039
2022/12/30,2883.HK,中海油田服务,0.059470305,1.8553,0.0000
2022/12/30,2899.HK,紫金矿业,0.017100185,2.1985,0.0000
2022/12/30,3311.HK,中国建筑国际,-0.006972387,4.6180,0.0000
2022/12/30,3319.HK,雅生活服务,0.117483967,5.0853,0.0000
2022/12/30,3320.HK,华润医药,0.061230014,2.3734,0.0000
2022/12/30,3323.HK,中国建材,0.03900531,12.7020,0.0000
2022/12/30,3328.HK,交通银行,-0.005667922,9.2662,0.0000
2022/12/30,3331.HK,维达国际(退市),0.02565004,2.1739,0.0000
2022/12/30,3347.HK,泰格医药,0.00990083,0.6426,0.0000
2022/12/30,3360.HK,远东宏信,-0.085267229,6.8852,0.0000
2022/12/30,3383.HK,雅居乐集团,-0.004586205,21.6450,0.0000
2022/12/30,3606.HK,福耀玻璃,0.028918402,3.6881,0.0000
2022/12/30,3669.HK,永达汽车,0.109429075,9.7222,0.0055
2022/12/30,3690.HK,美团-W,-0.008885783,0.0000,0.0000
2022/12/30,3692.HK,翰森制药,0.018608747,0.6065,0.0000
2022/12/30,3759.HK,康龙化成,-0.000344802,0.9756,0.0000
2022/12/30,3799.HK,达利食品(退市),0.03934163,4.5787,0.0000
2022/12/30,3800.HK,协鑫科技,-0.040243518,0.0000,0.0009
2022/12/30,3808.HK,中国重汽,-0.079509198,6.2500,0.0000
2022/12/30,3868.HK,信义能源,0.010533077,6.7181,0.0000
2022/12/30,3888.HK,金山软件,0.038235761,0.4598,0.0045
2022/12/30,3898.HK,时代电气,0.017577468,2.7678,0.0000
2022/12/30,3899.HK,中集安瑞科,-0.010706251,2.6616,0.0000
2022/12/30,3900.HK,绿城中国,0.01423262,4.7105,0.0000
2022/12/30,3908.HK,中金公司,0.001340142,2.3557,0.0000
2022/12/30,3968.HK,招商银行,0.017045306,4.0858,0.0000
2022/12/30,3988.HK,中国银行,0.036419495,9.1166,0.0000
2022/12/30,3990.HK,美的置业,0.01328865,13.2890,0.0000
2022/12/30,3993.HK,洛阳钼业,0.012115403,2.3283,0.0000
2022/12/30,3996.HK,中国能源建设,-0.013610962,2.8968,0.0000
2022/12/30,3998.HK,波司登,0.044561325,4.8518,0.0000
2022/12/30,6030.HK,中信证券,0.003875304,4.0106,0.0000
2022/12/30,6060.HK,众安在线,-0.012669317,0.0000,0.0000
2022/12/30,6066.HK,中信建投证券,-0.018020678,6.7789,0.0000
2022/12/30,6078.HK,海吉亚医疗,-0.007667458,0.0000,0.0017
2022/12/30,6098.HK,碧桂园服务,0.016127728,1.8112,0.0011
2022/12/30,6110.HK,滔搏,0.113417413,8.1292,0.0000
2022/12/30,6160.HK,百济神州,-0.007529418,0.0000,0.0000
2022/12/30,6185.HK,康希诺生物,0.019109651,1.4042,0.0000
2022/12/30,6186.HK,中国飞鹤,0.049771874,7.0873,0.0026
2022/12/30,6606.HK,诺辉健康(退市),-0.039513954,0.0000,0.0000
2022/12/30,6618.HK,京东健康,0.015558152,0.0000,0.0056
2022/12/30,6690.HK,海尔智家,0.039290262,2.0327,0.0015
2022/12/30,6699.HK,时代天使,0.006175237,0.9919,0.0000
2022/12/30,6808.HK,高鑫零售,0.029475366,1.7578,0.0000
2022/12/30,6818.HK,中国光大银行,-0.022889882,9.7899,0.0000
2022/12/30,6837.HK,海通证券(退市),0.10598747,7.2976,0.0000
2022/12/30,6862.HK,海底捞,-0.006312226,0.0000,0.0000
2022/12/30,6865.HK,福莱特玻璃,-0.034971413,0.0000,0.0000
2022/12/30,6881.HK,中国银河,0.042270233,9.5326,0.0000
2022/12/30,6886.HK,华泰证券,-0.092887645,5.8949,0.0000
2022/12/30,6969.HK,思摩尔国际,0.006967702,3.2178,0.0026
2022/12/30,9633.HK,农夫山泉,0.015320305,1.2011,0.0000
2022/12/30,9666.HK,金科服务,0.019044746,5.5775,0.0000
2022/12/30,9688.HK,再鼎医药,-0.011825059,0.0000,0.0000
2022/12/30,9696.HK,天齐锂业,0.050822647,0.0000,0.0000
2022/12/30,9863.HK,零跑汽车,-2.654859213,0.0000,0.0000
2022/12/30,9868.HK,小鹏汽车-W,-0.011778892,0.0000,0.0000
2022/12/30,9869.HK,海伦司,-0.026450131,0.0000,0.0000
2022/12/30,9922.HK,九毛九,0.024971694,0.2878,0.0000
2022/12/30,9923.HK,移卡,-0.015661515,0.0000,0.0119
2022/12/30,9926.HK,康方生物,-0.06440741,0.0000,0.0000
2022/12/30,9969.HK,诺诚健华,-5.12913E-07,0.0000,0.0000
2022/12/30,9987.HK,百胜中国,0.002631479,0.8545,0.0000
2022/12/30,9992.HK,泡泡玛特,0.007560395,0.9052,0.0193
2022/12/30,9995.HK,荣昌生物,-0.009530276,0.0000,0.0000
2022/12/30,0520.HK,呷哺呷哺,0.069801074,0.7464,0.0000
2022/12/30,0546.HK,阜丰集团,0.184465183,4.5263,0.0000
2022/12/30,0552.HK,中国通信服务,0.041740487,6.7204,0.0000
2022/12/30,0576.HK,浙江沪杭甬,0.012884136,7.3110,0.0000
2022/12/30,0587.HK,海螺环保,-0.39073419,0.0000,0.0000
2022/12/30,0639.HK,首钢资源,0.230981808,16.0643,0.0000
2022/12/30,0694.HK,北京首都机场股份,-0.036509079,0.0000,0.0000
2022/12/30,0751.HK,创维集团,-0.019498448,6.8657,0.0410
2022/12/30,0819.HK,天能动力,-0.013837069,4.8544,0.0000
2022/12/30,0855.HK,中国水务,-0.007835817,5.2713,0.0000
2022/12/30,1083.HK,港华智慧能源,-0.011423849,3.8265,0.0000
2022/12/30,1119.HK,创梦天地,-0.01089315,0.0000,0.0061
2022/12/30,1121.HK,金阳新能源,-0.010196431,0.0000,0.0000
2022/12/30,1258.HK,中国有色矿业,0.025575882,7.4767,0.0000
2022/12/30,1357.HK,美图公司,-0.098633994,0.0000,0.0000
2022/12/30,1448.HK,福寿园,0.057838559,1.6836,0.0002
2022/12/30,1610.HK,中粮家佳康,0.08056574,8.0717,0.0000
2022/12/30,1755.HK,新城悦服务,0.069643785,1.9747,0.0000
2022/12/30,1765.HK,希教国际控股,-0.05647328,0.0000,0.0000
2022/12/30,1789.HK,爱康医疗,0.013454222,0.2554,0.0000
2022/12/30,1797.HK,东方甄选,-0.017881311,0.0000,0.0000
2022/12/30,1798.HK,大唐新能源,-0.024299231,1.5152,0.0000
2022/12/30,1818.HK,招金矿业,0.009981121,0.0000,0.0000
2022/12/30,1896.HK,猫眼娱乐,0.051090092,0.0000,0.0000
2022/12/30,1952.HK,云顶新耀,-0.159734205,0.0000,0.0000
2022/12/30,1958.HK,北京汽车,0.048535365,9.0580,0.0000
2022/12/30,2162.HK,康诺亚-B,-0.046024441,0.0000,0.0000
2022/12/30,2255.HK,海昌海洋公园,0.003468572,0.0000,0.0000
2022/12/30,2273.HK,固生堂,0.014657441,0.0000,0.0000
2022/12/30,2343.HK,太平洋航运,0.043562162,28.0303,0.0000
2022/12/30,2799.HK,中信金融资产,0.068417202,0.0000,0.0000
2022/12/30,3738.HK,阜博集团,-0.006317428,0.0000,0.0000
2022/12/30,6049.HK,保利物业,0.04498203,0.7787,0.0000
2022/12/30,6855.HK,亚盛医药-B,-0.140515421,0.0000,0.0000
2022/12/30,6878.HK,鼎丰集团汽车,0.029021867,0.3378,0.0000
2022/12/30,6988.HK,乐享集团,-0.073467724,0.0000,0.0000
2022/12/30,9966.HK,康宁杰瑞制药-B,-0.037474601,0.0000,0.0000
2022/12/30,9979.HK,绿城管理控股,0.053476627,3.9061,0.0000
2023/12/29,0001.HK,长和,0.056890515,6.9916,0.0000
2023/12/29,0002.HK,中电控股,-0.008297355,4.8099,0.0000
2023/12/29,0003.HK,香港中华煤气,0.005995544,5.8528,0.0000
2023/12/29,0004.HK,九龙仓集团,0.048014485,1.5905,0.0000
2023/12/29,0005.HK,汇丰控股,0.006437023,3.9852,0.0184
2023/12/29,0006.HK,电能实业,0.008040317,6.2320,0.0000
2023/12/29,0008.HK,电讯盈科,0.032224597,9.1442,0.0000
2023/12/29,0011.HK,恒生银行,0.070825512,4.5030,0.0000
2023/12/29,0012.HK,恒基地产,0.025887591,7.4844,0.0000
2023/12/29,0013.HK,和黄医药,-0.014652222,0.0000,0.0000
2023/12/29,0014.HK,希慎兴业,0.040150525,9.2903,0.0000
2023/12/29,0016.HK,新鸿基地产,0.050496288,5.8615,0.0000
2023/12/29,0017.HK,新世界发展,0.011542423,19.3894,0.0000
2023/12/29,0019.HK,太古股份公司A,0.022373921,4.5386,0.0081
2023/12/29,0020.HK,商汤-W,-0.110283391,0.0000,0.0000
2023/12/29,0027.HK,银河娱乐,-0.035761127,0.0000,0.0000
2023/12/29,0066.HK,港铁公司,-0.033799104,4.3234,0.0000
2023/12/29,0083.HK,信和置业,-0.009134047,6.8316,0.0000
2023/12/29,0101.HK,恒隆地产,0.010822778,7.1691,0.0000
2023/12/29,0123.HK,越秀地产,0.0094922,9.8428,0.0000
2023/12/29,0135.HK,昆仑能源,0.10594191,4.0781,0.0000
2023/12/29,0136.HK,中国儒意,-0.013760117,0.0000,0.0000
2023/12/29,0144.HK,招商局港口,0.084743685,7.7068,0.0000
2023/12/29,0148.HK,建滔集团,0.0989643,5.6210,0.0005
2023/12/29,0151.HK,中国旺旺,0.059262217,5.3729,0.0037
2023/12/29,0152.HK,深圳国际,0.033849657,3.9058,0.0000
2023/12/29,0168.HK,青岛啤酒股份,0.026624695,3.7786,0.0000
2023/12/29,0175.HK,吉利汽车,0.034868376,2.4447,0.0000
2023/12/29,0177.HK,江苏宁沪高速公路,0.019718851,7.1823,0.0000
2023/12/29,0189.HK,东岳集团,0.057371969,10.6195,0.0000
2023/12/29,0200.HK,新濠国际发展,-0.076441009,0.0000,0.0000
2023/12/29,0220.HK,统一企业中国,0.023322577,6.7712,0.0000
2023/12/29,0241.HK,阿里健康,0.004647281,0.0000,0.0000
2023/12/29,0257.HK,光大环境,-0.010506887,9.4488,0.0000
2023/12/29,0267.HK,中信股份,0.017223476,8.3462,0.0000
2023/12/29,0268.HK,金蝶国际,-0.008478757,0.0000,0.0000
2023/12/29,0270.HK,粤海投资,-0.036262147,10.7975,0.0000
2023/12/29,0285.HK,比亚迪电子,0.020980504,0.4975,0.0000
2023/12/29,0288.HK,万洲国际,0.012458861,5.9524,0.0000
2023/12/29,0291.HK,华润啤酒,0.026320084,1.7865,0.0000
2023/12/29,0293.HK,国泰航空,0.085738625,0.0000,0.0000
2023/12/29,0316.HK,东方海外国际,0.118878314,75.5670,0.0000
2023/12/29,0317.HK,中船防务,0.065460586,0.1071,0.0000
2023/12/29,0322.HK,康师傅控股,0.011560394,10.8725,0.0000
2023/12/29,0354.HK,中国软件国际,0.020570888,0.9466,0.0259
2023/12/29,0358.HK,江西铜业股份,0.048179132,5.0082,0.0000
2023/12/29,0371.HK,北控水务集团,0.012304071,9.0230,0.0000
2023/12/29,0384.HK,中国燃气,0.032806215,6.4851,0.0009
2023/12/29,0386.HK,中国石油化工股份,-0.041035076,9.8240,0.0031
2023/12/29,0388.HK,香港交易所,0.017797249,2.6642,0.0000
2023/12/29,0390.HK,中国中铁,-0.016565157,6.2540,0.0000
2023/12/29,0392.HK,北京控股,-0.058773885,5.8932,0.0000
2023/12/29,0425.HK,敏实集团,-0.043895301,3.6629,0.0000
2023/12/29,0467.HK,联合能源集团,0.073164108,4.7059,0.0089
2023/12/29,0489.HK,东风集团股份,-0.010808363,8.4293,0.0337
2023/12/29,0522.HK,ASMPT,0.088588078,4.2953,0.0000
2023/12/29,0552.HK,中国通信服务,0.055543651,6.5682,0.0000
2023/12/29,0558.HK,力劲科技,-0.041222751,1.6865,0.0041
2023/12/29,0570.HK,中国中药,0.020421799,1.3181,0.0000
2023/12/29,0576.HK,浙江沪杭甬,0.04365486,8.1791,0.0000
2023/12/29,0586.HK,海螺创业,-0.073546789,6.1728,0.0010
2023/12/29,0598.HK,中国外运,0.081906911,7.0076,0.0016
2023/12/29,0631.HK,三一国际,-0.006233514,2.5166,0.0000
2023/12/29,0659.HK,周大福创建,0.039290759,8.2880,0.0000
2023/12/29,0667.HK,中国东方教育,-0.027293561,7.4627,0.0000
2023/12/29,0669.HK,创科实业,0.001485055,1.9882,0.0002
2023/12/29,0688.HK,中国海外发展,-0.017026063,5.8140,0.0000
2023/12/29,0696.HK,中国民航信息网络,0.022496445,0.4313,0.0000
2023/12/29,0700.HK,腾讯控股,0.024821594,0.8174,0.0156
2023/12/29,0710.HK,京东方精电,-0.03105927,3.2578,0.0000
2023/12/29,0728.HK,中国电信,0.080600909,6.0050,0.0000
2023/12/29,0751.HK,创维集团,0.06376651,1.0067,0.0275
2023/12/29,0753.HK,中国国航,-0.066880064,0.0000,0.0000
2023/12/29,0762.HK,中国联通,0.071669159,6.4078,0.0000
2023/12/29,0763.HK,中兴通讯,0.016853582,2.6178,0.0000
2023/12/29,0772.HK,阅文集团,0.041777202,0.0000,0.0000
2023/12/29,0780.HK,同程旅行,-0.004865675,0.0000,0.0000
2023/12/29,0788.HK,中国铁塔,0.143196414,4.4709,0.0000
2023/12/29,0817.HK,中国金茂,0.003238635,14.6667,0.0000
2023/12/29,0819.HK,天能动力,-0.058279033,6.0698,0.0000
2023/12/29,0836.HK,华润电力,-0.033400102,3.7468,0.0000
2023/12/29,0839.HK,中教控股,0.155233698,6.8143,0.0000
2023/12/29,0853.HK,微创医疗,-0.015579579,0.0000,0.0000
2023/12/29,0857.HK,中国石油股份,0.09295813,9.2277,0.0000
2023/12/29,0867.HK,康哲药业,0.105331089,4.4147,0.0000
2023/12/29,0868.HK,信义玻璃,0.053097714,7.0776,0.0000
2023/12/29,0880.HK,澳博控股,-0.084779307,0.0000,0.0000
2023/12/29,0881.HK,中升控股,0.037158577,5.8351,0.0070
2023/12/29,0883.HK,中国海洋石油,0.153974128,20.2308,0.0000
2023/12/29,0902.HK,华能国际电力股份,-0.019280433,0.0000,0.0000
2023/12/29,0909.HK,明源云,-0.048095903,0.0000,0.0005
2023/12/29,0914.HK,海螺水泥,-0.099144086,9.0948,0.0000
2023/12/29,0916.HK,龙源电力,0.035524913,2.1723,0.0009
2023/12/29,0921.HK,海信家电,0.065125127,3.3377,0.0000
2023/12/29,0939.HK,建设银行,0.03225117,9.0750,0.0000
2023/12/29,0941.HK,中国移动,0.057971354,6.8056,0.0000
2023/12/29,0960.HK,龙湖集团,0.015216638,9.9112,0.0000
2023/12/29,0966.HK,中国太平,0.068073074,3.8690,0.0000
2023/12/29,0968.HK,信义光能,-0.00868001,4.3860,0.0000
2023/12/29,0973.HK,L'OCCITANE(退市),0.007191164,1.1444,0.0000
2023/12/29,0981.HK,中芯国际,-0.006508951,0.0000,0.0000
2023/12/29,0991.HK,大唐发电,-0.003633937,2.5715,0.0000
2023/12/29,0992.HK,联想集团,0.007520922,3.4799,0.0000
2023/12/29,0998.HK,中信银行,0.025186852,9.7842,0.0000
2023/12/29,1024.HK,快手-W,-0.007079759,0.0000,0.0055
2023/12/29,1030.HK,新城发展,0.015713472,0.0000,0.0000
2023/12/29,1038.HK,长江基建集团,0.010200541,5.8565,0.0000
2023/12/29,1044.HK,恒安国际,0.039682756,5.5345,0.0000
2023/12/29,1055.HK,中国南方航空股份,-0.04299015,0.0000,0.0000
2023/12/29,1060.HK,大麦娱乐,0.048775745,0.0000,0.0000
2023/12/29,1066.HK,威高股份,0.017454395,2.4047,0.0000
2023/12/29,1071.HK,华电国际电力股份,-0.027838789,6.3850,0.0000
2023/12/29,1088.HK,中国神华,0.16919498,10.8748,0.0000
2023/12/29,1093.HK,石药集团,0.049053801,2.8926,0.0027
2023/12/29,1099.HK,国药控股,0.07095023,4.4010,0.0000
2023/12/29,1109.HK,华润置地,-0.000741904,5.7214,0.0000
2023/12/29,1113.HK,长实集团,0.015974831,5.8163,0.0125
2023/12/29,1114.HK,华晨中国,-0.39386066,0.0000,0.0000
2023/12/29,1128.HK,永利澳门,-0.027022167,0.0000,0.0000
2023/12/29,1138.HK,中远海能,-0.005424587,2.2079,0.0000
2023/12/29,1157.HK,中联重科,0.009515523,8.0977,0.0000
2023/12/29,1171.HK,兖矿能源,0.179851938,31.4919,0.0000
2023/12/29,1177.HK,中国生物制药,0.045617295,3.4582,0.0007
2023/12/29,1186.HK,中国铁建,0.024483131,6.5961,0.0000
2023/12/29,1193.HK,华润燃气,-0.016526806,4.1016,0.0000
2023/12/29,1199.HK,中远海运港口,0.005694794,5.0177,0.0000
2023/12/29,1208.HK,五矿资源,0.010545589,0.0000,0.0000
2023/12/29,1209.HK,华润万象生活,0.019794006,1.8025,0.0000
2023/12/29,1211.HK,比亚迪股份,0.049192783,0.5878,0.0000
2023/12/29,1258.HK,中国有色矿业,0.045921009,4.3069,0.0000
2023/12/29,1268.HK,美东汽车,0.030412617,4.5859,0.0000
2023/12/29,1288.HK,农业银行,0.044807488,8.0080,0.0000
2023/12/29,1299.HK,友邦保险,0.007294145,2.2583,0.0325
2023/12/29,1308.HK,海丰国际,0.033866891,29.6736,0.0000
2023/12/29,1313.HK,华润建材科技,-0.09346045,7.5882,0.0000
2023/12/29,1316.HK,耐世特,0.001939601,0.7424,0.0000
2023/12/29,1336.HK,新华保险,0.073355108,7.7392,0.0000
2023/12/29,1339.HK,中国人民保险集团,0.050755339,7.5843,0.0000
2023/12/29,1347.HK,华虹半导体,-0.00671786,0.0000,0.0000
2023/12/29,1357.HK,美图公司,0.028447984,0.5556,0.0000
2023/12/29,1359.HK,中国信达,0.03841069,6.9692,0.0000
2023/12/29,1368.HK,特步国际,0.006972004,4.5578,0.0000
2023/12/29,1378.HK,中国宏桥,-0.0201629,7.9812,0.0000
2023/12/29,1398.HK,工商银行,0.040952312,8.6187,0.0000
2023/12/29,1415.HK,高伟电子,0.000478119,0.0000,0.0000
2023/12/29,1448.HK,福寿园,0.050487629,2.4604,0.0000
2023/12/29,1458.HK,周黑鸭,0.021116866,0.0000,0.0000
2023/12/29,1515.HK,华润医疗,0.043473736,0.7676,0.0000
2023/12/29,1516.HK,融创服务,-0.038045494,8.1283,0.0000
2023/12/29,1530.HK,三生制药,0.048885122,1.3298,0.0000
2023/12/29,1548.HK,金斯瑞生物科技,-0.006143535,0.0000,0.0000
2023/12/29,1579.HK,颐海国际,0.030499767,1.6335,0.0103
2023/12/29,1585.HK,雅迪控股,0.046828469,2.9155,0.0000
2023/12/29,1610.HK,中粮家佳康,-0.05614614,0.0000,0.0000
2023/12/29,1658.HK,邮储银行,0.037712498,7.4993,0.0000
2023/12/29,1691.HK,JS环球生活,0.010725153,0.0000,0.0097
2023/12/29,1766.HK,中国中车,0.056254005,6.3810,0.0000
2023/12/29,1772.HK,赣锋锂业,0.054325654,3.6888,0.0000
2023/12/29,1776.HK,广发证券,0.070780511,4.0796,0.0000
2023/12/29,1787.HK,山东黄金,-0.020183462,0.5204,0.0000
2023/12/29,1789.HK,爱康医疗,0.01119329,0.9585,0.0000
2023/12/29,1797.HK,东方甄选,0.044377875,0.0000,0.0000
2023/12/29,1800.HK,中国交通建设,-0.032216777,7.1078,0.0000
2023/12/29,1801.HK,信达生物,-0.057658743,0.0000,0.0000
2023/12/29,1810.HK,小米集团-W,-0.027177037,0.0000,0.0050
2023/12/29,1816.HK,中广核电力,0.057870997,4.7422,0.0000
2023/12/29,1818.HK,招金矿业,-0.022570167,0.4552,0.0000
2023/12/29,1821.HK,ESR(退市),-0.00100014,2.3148,0.0312
2023/12/29,1833.HK,平安好医生,-0.03548613,0.0000,0.0000
2023/12/29,1876.HK,百威亚太,0.003303537,2.0253,0.0000
2023/12/29,1880.HK,中国中免,-0.013585988,1.1358,0.0000
2023/12/29,1882.HK,海天国际,0.007395119,2.8468,0.0000
2023/12/29,1888.HK,建滔积层板,0.117417985,5.2083,0.0000
2023/12/29,1896.HK,猫眼娱乐,0.005895608,0.0000,0.0000
2023/12/29,1898.HK,中煤能源,0.147917676,6.4065,0.0000
2023/12/29,1908.HK,建发国际集团,0.011226382,7.8125,0.0000
2023/12/29,1910.HK,新秀丽,0.006599011,0.0000,0.0000
2023/12/29,1918.HK,融创中国,0.01669276,0.0000,0.0000
2023/12/29,1919.HK,中远海控,1.235820692,47.9180,0.0057
2023/12/29,1928.HK,金沙中国有限公司,-0.003244192,0.0000,0.0000
2023/12/29,1929.HK,周大福,0.051055555,10.4991,0.0009
2023/12/29,1951.HK,锦欣生殖,-0.017914665,0.0000,0.0000
2023/12/29,1952.HK,云顶新耀,-0.269580488,0.0000,0.0000
2023/12/29,1972.HK,太古地产,0.02869633,6.3291,0.0000
2023/12/29,1988.HK,民生银行,0.024560397,8.8973,0.0000
2023/12/29,1997.HK,九龙仓置业,0.03374137,4.9621,0.0000
2023/12/29,1999.HK,敏华控股,0.102412008,4.6729,0.0066
2023/12/29,2007.HK,碧桂园,0.024395721,0.0000,0.0000
2023/12/29,2013.HK,微盟集团,-0.063984281,0.0000,0.0000
2023/12/29,2015.HK,理想汽车-W,0.013820813,0.0000,0.0000
2023/12/29,2018.HK,瑞声科技,0.074532168,0.5172,0.0036
2023/12/29,2020.HK,安踏体育,0.035705261,2.1650,0.0000
2023/12/29,2096.HK,先声药业,0.020572187,2.6116,0.0144
2023/12/29,2099.HK,中国黄金国际,0.040409106,8.7091,0.0000
2023/12/29,2121.HK,创新奇智,-0.026865376,0.0000,0.0020
2023/12/29,2128.HK,中国联塑,0.021582377,7.3529,0.0000
2023/12/29,2150.HK,奈雪的茶,-0.010341042,0.0000,0.0000
2023/12/29,2158.HK,医渡科技,-0.077009645,0.0000,0.0000
2023/12/29,2162.HK,康诺亚-B,-0.047804777,0.0000,0.0000
2023/12/29,2186.HK,绿叶制药,0.020528475,0.0000,0.0000
2023/12/29,2196.HK,复星医药,-0.015376629,2.7059,0.0000
2023/12/29,2202.HK,万科企业,-0.007189558,10.2300,0.0000
2023/12/29,2238.HK,广汽集团,-0.165385378,7.4871,0.0000
2023/12/29,2252.HK,微创机器人-B,-0.036132777,0.0000,0.0000
2023/12/29,2255.HK,海昌海洋公园,-0.037362219,0.0000,0.0000
2023/12/29,2269.HK,药明生物,-0.001258354,0.0000,0.0050
2023/12/29,2273.HK,固生堂,0.021113787,0.0000,0.0036
2023/12/29,2282.HK,美高梅中国,-0.039316844,0.0000,0.0008
2023/12/29,2313.HK,申洲国际,0.022412441,2.3756,0.0000
2023/12/29,2314.HK,理文造纸,-0.029778292,4.2795,0.0001
2023/12/29,2318.HK,中国平安,0.0455918,7.8143,0.0000
2023/12/29,2319.HK,蒙牛乳业,0.016174711,2.1110,0.0068
2023/12/29,2328.HK,中国财险,0.054411265,5.6481,0.0000
2023/12/29,2331.HK,李宁,0.009953807,2.4230,0.0087
2023/12/29,2333.HK,长城汽车,-0.021886038,3.2400,0.0259
2023/12/29,2338.HK,潍柴动力,-0.041167076,2.1610,0.0000
2023/12/29,2343.HK,太平洋航运,0.059598773,30.3502,0.0000
2023/12/29,2357.HK,中航科工,0.091947725,2.6929,0.0000
2023/12/29,2359.HK,药明康德,0.00103995,1.2447,0.0000
2023/12/29,2367.HK,巨子生物,0.024022659,0.0000,0.0000
2023/12/29,2380.HK,中国电力,-0.068938649,4.3763,0.0000
2023/12/29,2382.HK,舜宇光学科技,0.036872873,0.7057,0.0000
2023/12/29,2388.HK,中银香港,-0.008735654,6.4009,0.0000
2023/12/29,2469.HK,粉笔,-0.010490487,0.0000,0.0000
2023/12/29,2588.HK,中银航空租赁,0.012976743,3.4925,0.0000
2023/12/29,2600.HK,中国铝业,0.139567356,1.0103,0.0000
2023/12/29,2601.HK,中国太保,0.067530873,7.1966,0.0000
2023/12/29,2607.HK,上海医药,0.014336711,5.8126,0.0000
2023/12/29,2618.HK,京东物流,0.064272626,0.0000,0.0000
2023/12/29,2628.HK,中国人寿,0.068977979,5.2689,0.0000
2023/12/29,2669.HK,中海物业,0.035873873,2.0478,0.0000
2023/12/29,2688.HK,新奥能源,0.018467152,5.0609,0.0000
2023/12/29,2689.HK,玖龙纸业,-0.129388225,0.0000,0.0000
2023/12/29,2869.HK,绿城服务,0.011164747,3.4364,0.0105
2023/12/29,2883.HK,中海油田服务,0.03489347,2.2384,0.0000
2023/12/29,2888.HK,渣打集团,0.015023286,2.1606,0.0000
2023/12/29,2899.HK,紫金矿业,0.00881787,1.7511,0.0000
2023/12/29,3311.HK,中国建筑国际,-0.000829483,5.3156,0.0000
2023/12/29,3319.HK,雅生活服务,-0.064693151,0.0000,0.0000
2023/12/29,3320.HK,华润医药,0.053479451,3.1189,0.0000
2023/12/29,3323.HK,中国建材,-0.014843257,12.8772,0.0000
2023/12/29,3328.HK,交通银行,0.029708491,8.3694,0.0000
2023/12/29,3331.HK,维达国际(退市),0.023554872,1.7582,0.0000
2023/12/29,3360.HK,远东宏信,-0.038179046,7.9805,0.0005
2023/12/29,3606.HK,福耀玻璃,0.025892776,3.7453,0.0000
